## From Myers et al. Appl. Spectrosc., doi:10.1177/0003702820928358, 2020
wavenum,n,k
5633.657584,1.489995599,0.000418905
5633.175415,1.489991069,0.000419069
5632.693246,1.489986539,0.000419233
5632.211078,1.489982009,0.0004194
5631.728909,1.489977479,0.000419545
5631.246741,1.489972949,0.000419674
5630.764572,1.489968419,0.000419823
5630.282404,1.48996377,0.00041999
5629.800235,1.48995924,0.000420155
5629.318067,1.48995471,0.000420319
5628.835898,1.48995018,0.000420487
5628.35373,1.48994565,0.000420633
5627.871561,1.48994112,0.000420784
5627.389393,1.48993659,0.000420951
5626.907224,1.48993206,0.000421116
5626.425055,1.489927411,0.000421282
5625.942887,1.489922881,0.000421449
5625.460718,1.489918351,0.000421595
5624.97855,1.489913702,0.000421725
5624.496381,1.489909053,0.000421875
5624.014213,1.489904523,0.000422043
5623.532044,1.489899993,0.000422209
5623.049876,1.489895344,0.000422375
5622.567707,1.489890814,0.000422544
5622.085539,1.489886284,0.000422691
5621.60337,1.489881754,0.000422843
5621.121202,1.489877224,0.000423011
5620.639033,1.489872575,0.000423178
5620.156864,1.489868045,0.000423344
5619.674696,1.489863515,0.000423513
5619.192527,1.489858866,0.00042366
5618.710359,1.489854336,0.00042379
5618.22819,1.489849687,0.000423942
5617.746022,1.489845157,0.000424111
5617.263853,1.489840508,0.000424278
5616.781685,1.489835978,0.000424446
5616.299516,1.489831328,0.000424615
5615.817348,1.489826679,0.000424764
5615.335179,1.489822149,0.000424916
5614.85301,1.4898175,0.000425086
5614.370842,1.489812851,0.000425254
5613.888673,1.489808202,0.000425422
5613.406505,1.489803672,0.000425592
5612.924336,1.489799142,0.00042574
5612.442168,1.489794493,0.000425871
5611.959999,1.489789844,0.000426024
5611.477831,1.489785314,0.000426194
5610.995662,1.489780664,0.000426363
5610.513494,1.489776015,0.000426531
5610.031325,1.489771366,0.000426702
5609.549157,1.489766836,0.000426851
5609.066988,1.489762187,0.000427005
5608.584819,1.489757538,0.000427176
5608.102651,1.489752889,0.000427345
5607.620482,1.489748359,0.000427514
5607.138314,1.48974371,0.000427685
5606.656145,1.48973906,0.000427834
5606.173977,1.489734411,0.000427966
5605.691808,1.489729881,0.00042812
5605.20964,1.489725232,0.000428292
5604.727471,1.489720583,0.000428461
5604.245303,1.489715934,0.000428631
5603.763134,1.489711285,0.000428803
5603.280966,1.489706636,0.000428953
5602.798797,1.489701986,0.000429108
5602.316628,1.489697337,0.000429281
5601.83446,1.489692688,0.000429451
5601.352291,1.489688039,0.000429621
5600.870123,1.48968339,0.000429793
5600.387954,1.489678741,0.000429943
5599.905786,1.489674091,0.000430076
5599.423617,1.489669442,0.000430231
5598.941449,1.489664793,0.000430404
5598.45928,1.489660144,0.000430575
5597.977112,1.489655495,0.000430746
5597.494943,1.489650846,0.000430919
5597.012774,1.489646196,0.00043107
5596.530606,1.489641547,0.000431227
5596.048437,1.489636898,0.0004314
5595.566269,1.48963213,0.000431571
5595.0841,1.489627481,0.000431743
5594.601932,1.489622831,0.000431916
5594.119763,1.489618182,0.000432067
5593.637595,1.489613533,0.000432202
5593.155426,1.489608884,0.000432358
5592.673258,1.489604235,0.000432532
5592.191089,1.489599586,0.000432704
5591.708921,1.489594817,0.000432876
5591.226752,1.489590168,0.00043305
5590.744583,1.489585519,0.000433203
5590.262415,1.489580751,0.00043336
5589.780246,1.489575982,0.000433535
5589.298078,1.489571333,0.000433707
5588.815909,1.489566684,0.00043388
5588.333741,1.489562035,0.000434055
5587.851572,1.489557266,0.000434207
5587.369404,1.489552617,0.000434342
5586.887235,1.489547968,0.000434499
5586.405067,1.4895432,0.000434675
5585.922898,1.48953855,0.000434848
5585.44073,1.489533782,0.000435021
5584.958561,1.489529133,0.000435197
5584.476392,1.489524365,0.000435351
5583.994224,1.489519715,0.000435509
5583.512055,1.489514947,0.000435685
5583.029887,1.489510298,0.000435859
5582.547718,1.489505529,0.000436033
5582.06555,1.48950088,0.000436209
5581.583381,1.489496112,0.000436362
5581.101213,1.489491463,0.000436498
5580.619044,1.489486694,0.000436657
5580.136876,1.489482045,0.000436833
5579.654707,1.489477277,0.000437008
5579.172539,1.489472508,0.000437182
5578.69037,1.489467859,0.000437359
5578.208201,1.489463091,0.000437514
5577.726033,1.489458323,0.000437673
5577.243864,1.489453554,0.000437851
5576.761696,1.489448905,0.000438025
5576.279527,1.489444137,0.000438201
5575.797359,1.489439368,0.000438378
5575.31519,1.4894346,0.000438532
5574.833022,1.489429951,0.000438669
5574.350853,1.489425182,0.000438829
5573.868685,1.489420414,0.000439007
5573.386516,1.489415646,0.000439183
5572.904347,1.489410996,0.000439358
5572.422179,1.489406228,0.000439537
5571.94001,1.48940146,0.000439692
5571.457842,1.489396691,0.000439853
5570.975673,1.489392042,0.000440032
5570.493505,1.489387274,0.000440208
5570.011336,1.489382505,0.000440384
5569.529168,1.489377737,0.000440563
5569.046999,1.489372969,0.000440718
5568.564831,1.4893682,0.000440856
5568.082662,1.489363432,0.000441017
5567.600494,1.489358664,0.000441197
5567.118325,1.489353895,0.000441373
5566.636156,1.489349127,0.00044155
5566.153988,1.489344358,0.00044173
5565.671819,1.48933959,0.000441887
5565.189651,1.489334822,0.000442049
5564.707482,1.489329934,0.000442229
5564.225314,1.489325166,0.000442406
5563.743145,1.489320397,0.000442584
5563.260977,1.489315629,0.000442764
5562.778808,1.489310861,0.00044292
5562.29664,1.489306092,0.000443059
5561.814471,1.489301324,0.000443221
5561.332303,1.489296556,0.000443402
5560.850134,1.489291668,0.00044358
5560.367965,1.4892869,0.000443758
5559.885797,1.489282131,0.000443939
5559.403628,1.489277363,0.000444097
5558.92146,1.489272475,0.000444261
5558.439291,1.489267707,0.000444442
5557.957123,1.489262939,0.00044462
5557.474954,1.48925817,0.000444799
5556.992786,1.489253283,0.00044498
5556.510617,1.489248514,0.000445138
5556.028449,1.489243746,0.000445278
5555.54628,1.489238977,0.000445441
5555.064111,1.48923409,0.000445623
5554.581943,1.489229322,0.000445803
5554.099774,1.489224553,0.000445982
5553.617606,1.489219666,0.000446165
5553.135437,1.489214897,0.000446324
5552.653269,1.48921001,0.000446488
5552.1711,1.489205241,0.00044667
5551.688932,1.489200354,0.000446851
5551.206763,1.489195585,0.000447031
5550.724595,1.489190698,0.000447213
5550.242426,1.489185929,0.000447372
5549.760258,1.489181042,0.000447513
5549.278089,1.489176273,0.000447678
5548.79592,1.489171386,0.000447861
5548.313752,1.489166498,0.000448042
5547.831583,1.48916173,0.000448222
5547.349415,1.489156842,0.000448406
5546.867246,1.489151955,0.000448566
5546.385078,1.489147067,0.000448732
5545.902909,1.489142299,0.000448916
5545.420741,1.48913753,0.000449097
5544.938572,1.489132643,0.000449278
5544.456404,1.489127755,0.000449462
5543.974235,1.489122987,0.000449622
5543.492067,1.489118099,0.000449764
5543.009898,1.489113212,0.00044993
5542.527729,1.489108324,0.000450115
5542.045561,1.489103556,0.000450297
5541.563392,1.489098668,0.000450479
5541.081224,1.489093781,0.000450664
5540.599055,1.489088893,0.000450825
5540.116887,1.489084005,0.000450992
5539.634718,1.489079118,0.000451177
5539.15255,1.48907423,0.00045136
5538.670381,1.489069343,0.000451543
5538.188213,1.489064574,0.000451728
5537.706044,1.489059687,0.000451889
5537.223876,1.489054799,0.000452032
5536.741707,1.489049912,0.000452199
5536.259538,1.489045024,0.000452385
5535.77737,1.489040136,0.000452568
5535.295201,1.489035249,0.000452752
5534.813033,1.489030361,0.000452938
5534.330864,1.489025474,0.0004531
5533.848696,1.489020586,0.000453269
5533.366527,1.489015698,0.000453455
5532.884359,1.489010811,0.000453639
5532.40219,1.489005923,0.000453823
5531.920022,1.489000917,0.00045401
5531.437853,1.488996029,0.000454172
5530.955684,1.488991141,0.000454316
5530.473516,1.488986254,0.000454485
5529.991347,1.488981366,0.000454672
5529.509179,1.488976479,0.000454857
5529.02701,1.488971591,0.000455042
5528.544842,1.488966703,0.000455229
5528.062673,1.488961697,0.000455393
5527.580505,1.488956809,0.000455562
5527.098336,1.488951922,0.00045575
5526.616168,1.488947034,0.000455943
5526.133999,1.488942027,0.000456142
5525.651831,1.48893714,0.00045635
5525.169662,1.488932252,0.00045654
5524.687493,1.488927245,0.000456719
5524.205325,1.488922238,0.000456908
5523.723156,1.488917351,0.000457105
5523.240988,1.488912463,0.0004573
5522.758819,1.488907576,0.000457496
5522.276651,1.488902569,0.000457692
5521.794482,1.488897681,0.000457924
5521.312314,1.488892794,0.000458152
5520.830145,1.488887787,0.000458384
5520.347977,1.488882899,0.000458619
5519.865808,1.488877893,0.000458858
5519.38364,1.488873005,0.000459054
5518.901471,1.488867998,0.000459248
5518.419302,1.488863111,0.000459441
5517.937134,1.488858104,0.000459633
5517.454965,1.488853097,0.000459826
5516.972797,1.488848209,0.000460015
5516.490628,1.488843203,0.000460202
5516.00846,1.488838196,0.000460385
5515.526291,1.488833189,0.000460564
5515.044123,1.488828301,0.000460737
5514.561954,1.488823414,0.000460908
5514.079786,1.488818407,0.000461079
5513.597617,1.4888134,0.000461253
5513.115448,1.488808513,0.000461434
5512.63328,1.488803506,0.000461618
5512.151111,1.488798499,0.00046181
5511.668943,1.488793492,0.000461999
5511.186774,1.488788605,0.000462189
5510.704606,1.488783598,0.000462369
5510.222437,1.488778591,0.000462546
5509.740269,1.488773584,0.000462721
5509.2581,1.488768578,0.000462902
5508.775932,1.488763571,0.00046308
5508.293763,1.488758564,0.000463261
5507.811595,1.488753557,0.000463443
5507.329426,1.48874867,0.000463623
5506.847257,1.488743663,0.000463803
5506.365089,1.488738656,0.000463982
5505.88292,1.488733649,0.000464163
5505.400752,1.488728643,0.000464346
5504.918583,1.488723636,0.000464531
5504.436415,1.488718629,0.000464715
5503.954246,1.488713622,0.000464902
5503.472078,1.488708615,0.000465085
5502.989909,1.488703609,0.000465264
5502.507741,1.488698602,0.000465443
5502.025572,1.488693595,0.000465624
5501.543404,1.488688588,0.000465802
5501.061235,1.488683462,0.000465988
5500.579066,1.488678455,0.000466176
5500.096898,1.488673449,0.000466365
5499.614729,1.488668442,0.000466548
5499.132561,1.488663435,0.000466735
5498.650392,1.488658428,0.000466914
5498.168224,1.488653421,0.000467096
5497.686055,1.488648415,0.00046728
5497.203887,1.488643289,0.000467469
5496.721718,1.488638282,0.000467658
5496.23955,1.488633275,0.000467847
5495.757381,1.488628268,0.000468033
5495.275213,1.488623142,0.000468214
5494.793044,1.488618136,0.000468397
5494.310875,1.488613129,0.000468574
5493.828707,1.488608003,0.000468754
5493.346538,1.488602877,0.000468936
5492.86437,1.48859787,0.000469124
5492.382201,1.488592863,0.000469307
5491.900033,1.488587856,0.000469493
5491.417864,1.48858273,0.000469679
5490.935696,1.488577724,0.000469861
5490.453527,1.488572717,0.000470045
5489.971359,1.488567591,0.000470231
5489.48919,1.488562584,0.000470418
5489.007021,1.488557458,0.000470609
5488.524853,1.488552451,0.000470799
5488.042684,1.488547325,0.000470986
5487.560516,1.488542318,0.000471171
5487.078347,1.488537192,0.000471355
5486.596179,1.488532066,0.000471535
5486.11401,1.48852706,0.000471721
5485.631842,1.488521934,0.000471905
5485.149673,1.488516808,0.000472093
5484.667505,1.488511682,0.000472279
5484.185336,1.488506675,0.000472466
5483.703168,1.488501549,0.000472652
5483.220999,1.488496423,0.000472834
5482.73883,1.488491297,0.000473018
5482.256662,1.48848629,0.000473209
5481.774493,1.488481164,0.000473399
5481.292325,1.488476038,0.000473588
5480.810156,1.488470912,0.000473777
5480.327988,1.488465905,0.000473965
5479.845819,1.488460779,0.000474148
5479.363651,1.488455653,0.00047433
5478.881482,1.488450527,0.000474512
5478.399314,1.48844552,0.000474698
5477.917145,1.488440394,0.00047489
5477.434977,1.488435268,0.000475083
5476.952808,1.488430142,0.000475276
5476.470639,1.488425016,0.000475472
5475.988471,1.48841989,0.000475668
5475.506302,1.488414764,0.000475857
5475.024134,1.488409638,0.000476047
5474.541965,1.488404512,0.000476236
5474.059797,1.488399386,0.000476423
5473.577628,1.48839426,0.000476605
5473.09546,1.488389134,0.000476787
5472.613291,1.488384008,0.000476966
5472.131123,1.488378882,0.000477149
5471.648954,1.488373756,0.000477334
5471.166785,1.48836863,0.000477528
5470.684617,1.488363504,0.000477725
5470.202448,1.488358259,0.000477922
5469.72028,1.488353133,0.000478119
5469.238111,1.488348007,0.00047831
5468.755943,1.488342881,0.000478493
5468.273774,1.488337636,0.000478682
5467.791606,1.48833251,0.000478871
5467.309437,1.488327384,0.000479056
5466.827269,1.488322258,0.000479247
5466.3451,1.488317013,0.000479443
5465.862932,1.488311887,0.000479634
5465.380763,1.488306761,0.000479826
5464.898594,1.488301635,0.000480023
5464.416426,1.48829639,0.000480216
5463.934257,1.488291264,0.000480407
5463.452089,1.488286138,0.000480595
5462.96992,1.488280892,0.000480782
5462.487752,1.488275647,0.000480971
5462.005583,1.488270521,0.000481157
5461.523415,1.488265395,0.000481344
5461.041246,1.488260269,0.00048153
5460.559078,1.488255024,0.000481723
5460.076909,1.488249898,0.000481912
5459.594741,1.488244653,0.00048211
5459.112572,1.488239527,0.000482309
5458.630403,1.488234282,0.000482508
5458.148235,1.488229036,0.000482706
5457.666066,1.488223791,0.000482902
5457.183898,1.488218665,0.000483092
5456.701729,1.488213539,0.00048328
5456.219561,1.488208294,0.000483471
5455.737392,1.488203049,0.000483661
5455.255224,1.488197923,0.000483853
5454.773055,1.488192678,0.000484044
5454.290887,1.488187432,0.000484241
5453.808718,1.488182187,0.000484435
5453.326549,1.488177061,0.000484627
5452.844381,1.488171816,0.000484819
5452.362212,1.488166571,0.000485013
5451.880044,1.488161326,0.000485203
5451.397875,1.4881562,0.000485398
5450.915707,1.488150954,0.000485593
5450.433538,1.488145709,0.000485791
5449.95137,1.488140464,0.00048599
5449.469201,1.488135338,0.00048619
5448.987033,1.488130093,0.000486385
5448.504864,1.488124847,0.000486581
5448.022696,1.488119602,0.000486775
5447.540527,1.488114357,0.000486963
5447.058358,1.488109112,0.000487153
5446.57619,1.488103867,0.000487343
5446.094021,1.488098621,0.00048753
5445.611853,1.488093376,0.00048772
5445.129684,1.488088131,0.000487919
5444.647516,1.488082886,0.000488113
5444.165347,1.488077641,0.000488309
5443.683179,1.488072395,0.000488504
5443.20101,1.48806715,0.000488694
5442.718842,1.488061905,0.000488884
5442.236673,1.48805666,0.000489078
5441.754505,1.488051415,0.000489274
5441.272336,1.48804605,0.000489474
5440.790167,1.488040805,0.000489677
5440.307999,1.48803556,0.00048988
5439.82583,1.488030314,0.000490078
5439.343662,1.48802495,0.000490271
5438.861493,1.488019705,0.000490465
5438.379325,1.48801446,0.000490658
5437.897156,1.488009214,0.000490853
5437.414988,1.48800385,0.000491055
5436.932819,1.487998605,0.000491258
5436.450651,1.48799336,0.00049146
5435.968482,1.487988114,0.000491661
5435.486314,1.48798275,0.000491855
5435.004145,1.487977505,0.000492045
5434.521976,1.48797226,0.000492236
5434.039808,1.487966895,0.000492433
5433.557639,1.48796165,0.000492635
5433.075471,1.487956286,0.000492842
5432.593302,1.48795104,0.000493055
5432.111134,1.487945676,0.000493259
5431.628965,1.487940431,0.000493462
5431.146797,1.487935066,0.000493658
5430.664628,1.487929821,0.000493851
5430.18246,1.487924457,0.000494041
5429.700291,1.487919211,0.000494239
5429.218122,1.487913847,0.000494437
5428.735954,1.487908483,0.000494636
5428.253785,1.487903237,0.000494838
5427.771617,1.487897873,0.000495035
5427.289448,1.487892509,0.000495239
5426.80728,1.487887144,0.00049544
5426.325111,1.487881899,0.000495642
5425.842943,1.487876535,0.000495845
5425.360774,1.48787117,0.000496052
5424.878606,1.487865806,0.000496254
5424.396437,1.48786056,0.00049645
5423.914269,1.487855196,0.000496649
5423.4321,1.487849832,0.00049685
5422.949931,1.487844467,0.000497049
5422.467763,1.487839222,0.000497252
5421.985594,1.487833858,0.000497462
5421.503426,1.487828493,0.000497668
5421.021257,1.487823129,0.000497866
5420.539089,1.487817764,0.000498068
5420.05692,1.4878124,0.000498262
5419.574752,1.487807035,0.000498456
5419.092583,1.487801671,0.000498658
5418.610415,1.487796307,0.000498866
5418.128246,1.487790942,0.000499071
5417.646078,1.487785578,0.000499285
5417.163909,1.487780213,0.000499498
5416.68174,1.487774849,0.000499696
5416.199572,1.487769485,0.000499892
5415.717403,1.48776412,0.000500091
5415.235235,1.487758756,0.000500284
5414.753066,1.487753391,0.000500482
5414.270898,1.487748027,0.00050069
5413.788729,1.487742662,0.000500903
5413.306561,1.487737298,0.000501114
5412.824392,1.487731934,0.000501316
5412.342224,1.48772645,0.000501511
5411.860055,1.487721086,0.000501711
5411.377886,1.487715721,0.000501904
5410.895718,1.487710357,0.000502105
5410.413549,1.487704873,0.000502315
5409.931381,1.487699509,0.000502529
5409.449212,1.487694144,0.000502737
5408.967044,1.48768878,0.000502939
5408.484875,1.487683296,0.000503132
5408.002707,1.487677932,0.000503326
5407.520538,1.487672567,0.00050352
5407.03837,1.487667084,0.000503722
5406.556201,1.487661719,0.000503936
5406.074033,1.487656236,0.000504155
5405.591864,1.487650871,0.000504376
5405.109695,1.487645388,0.00050459
5404.627527,1.487640023,0.000504796
5404.145358,1.48763454,0.00050499
5403.66319,1.487629175,0.000505188
5403.181021,1.487623692,0.000505388
5402.698853,1.487618327,0.000505594
5402.216684,1.487612844,0.000505801
5401.734516,1.487607479,0.000506016
5401.252347,1.487601996,0.000506218
5400.770179,1.487596631,0.00050642
5400.28801,1.487591147,0.000506622
5399.805842,1.487585664,0.000506829
5399.323673,1.487580299,0.000507037
5398.841504,1.487574816,0.000507253
5398.359336,1.487569332,0.000507467
5397.877167,1.487563849,0.000507679
5397.394999,1.487558484,0.000507883
5396.91283,1.487553001,0.000508074
5396.430662,1.487547517,0.000508267
5395.948493,1.487542033,0.000508465
5395.466325,1.48753655,0.000508668
5394.984156,1.487531066,0.000508874
5394.501988,1.487525582,0.000509095
5394.019819,1.487520099,0.000509312
5393.537651,1.487514734,0.000509523
5393.055482,1.487509251,0.000509723
5392.573313,1.487503767,0.000509929
5392.091145,1.487498283,0.000510127
5391.608976,1.4874928,0.000510337
5391.126808,1.487487316,0.00051055
5390.644639,1.487481833,0.000510771
5390.162471,1.487476349,0.000510994
5389.680302,1.487470865,0.000511208
5389.198134,1.487465382,0.000511407
